"STUDYID","DOMAIN","USUBJID","POOLID","FWSEQ","FWGRPID","FWTESTCD","FWTEST","FWORRES","FWORRESU","FWSTRESC","FWSTRESN","FWSTRESU","FWSTAT","FWREASND","FWEXCLFL","FWREASEX","FWDTC","FWENDTC","FWDY","FWENDY"
"GLP003","FW","107001628",NA,854,NA,"FC","Food Consumption","112.1","g","18.68",18.68,"g/animal/day",NA,NA,NA,NA,"2007-07-19T09:30:56","2007-07-25T07:35:45",36,42
"GLP003","FW","107001628",NA,855,NA,"WC","Water Consumption","16.2","g","16.20",16.2,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:42:47","2007-07-12T08:24:20",28,29
"GLP003","FW","107001628",NA,856,NA,"WC","Water Consumption","14.8","g","14.80",14.8,"g/animal/day",NA,NA,NA,NA,"2007-07-25T09:50:56","2007-07-26T08:26:57",42,43
"GLP003","FW","107001554",NA,857,NA,"FC","Food Consumption","145.8","g","20.83",20.83,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:26:05","2007-06-21T08:54:06",1,8
"GLP003","FW","107001554",NA,858,NA,"FC","Food Consumption","162.9","g","23.27",23.27,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:54:06","2007-06-28T08:28:19",8,15
"GLP003","FW","107001554",NA,859,NA,"FC","Food Consumption","173.9","g","24.84",24.84,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:28:19","2007-07-05T13:34:35",15,22
"GLP003","FW","107001554",NA,860,NA,"FC","Food Consumption","121.4","g","20.23",20.23,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:34:35","2007-07-11T06:28:35",22,28
"GLP003","FW","107001554",NA,861,NA,"FC","Food Consumption","96.9","g","24.23",24.23,"g/animal/day",NA,NA,NA,NA,"2007-07-15T09:49:59","2007-07-19T09:31:24",32,36
"GLP003","FW","107001554",NA,862,NA,"FC","Food Consumption","140.7","g","23.45",23.45,"g/animal/day",NA,NA,NA,NA,"2007-07-19T09:31:24","2007-07-25T07:35:57",36,42
"GLP003","FW","107001554",NA,863,NA,"WC","Water Consumption","32.2","g","32.20",32.2,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:42:57","2007-07-12T08:24:26",28,29
"GLP003","FW","107001554",NA,864,NA,"WC","Water Consumption","36.6","g","36.60",36.6,"g/animal/day",NA,NA,NA,NA,"2007-07-25T09:51:04","2007-07-26T08:27:07",42,43
"GLP003","FW","107001598",NA,865,NA,"FC","Food Consumption","148.7","g","21.24",21.24,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:26:15","2007-06-21T08:54:23",1,8
"GLP003","FW","107001598",NA,866,NA,"FC","Food Consumption","177.1","g","25.30",25.3,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:54:23","2007-06-28T08:28:39",8,15
"GLP003","FW","107001598",NA,867,NA,"FC","Food Consumption","174.6","g","24.94",24.94,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:28:39","2007-07-05T13:34:49",15,22
"GLP003","FW","107001598",NA,868,NA,"FC","Food Consumption","140.4","g","23.40",23.4,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:34:49","2007-07-11T06:28:50",22,28
"GLP003","FW","107001598",NA,869,NA,"FC","Food Consumption","121.4","g","30.35",30.35,"g/animal/day",NA,NA,NA,NA,"2007-07-15T09:50:20","2007-07-19T09:31:55",32,36
"GLP003","FW","107001598",NA,870,NA,"FC","Food Consumption","168.6","g","28.10",28.1,"g/animal/day",NA,NA,NA,NA,"2007-07-19T09:31:55","2007-07-25T07:36:10",36,42
"GLP003","FW","107001598",NA,871,NA,"WC","Water Consumption","39.4","g","39.40",39.4,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:53:12","2007-07-13T08:14:42",29,30
"GLP003","FW","107001598",NA,872,NA,"WC","Water Consumption","48.1","g","48.10",48.1,"g/animal/day",NA,NA,NA,NA,"2007-07-25T09:51:12","2007-07-26T08:27:17",42,43
"GLP003","FW","107001555",NA,873,NA,"FC","Food Consumption","131.1","g","18.73",18.73,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:26:23","2007-06-21T08:54:38",1,8
"GLP003","FW","107001555",NA,874,NA,"FC","Food Consumption","149.0","g","21.29",21.29,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:54:38","2007-06-28T08:28:52",8,15
"GLP003","FW","107001555",NA,875,NA,"FC","Food Consumption","155.0","g","22.14",22.14,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:28:52","2007-07-05T13:35:09",15,22
"GLP003","FW","107001555",NA,876,NA,"FC","Food Consumption","116.4","g","19.40",19.4,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:35:09","2007-07-11T06:29:01",22,28
"GLP003","FW","107001555",NA,877,NA,"FC","Food Consumption","96.6","g","24.15",24.15,"g/animal/day",NA,NA,NA,NA,"2007-07-15T09:50:39","2007-07-19T09:32:20",32,36
"GLP003","FW","107001555",NA,878,NA,"FC","Food Consumption","138.0","g","23.00",23,"g/animal/day",NA,NA,NA,NA,"2007-07-19T09:32:20","2007-07-25T07:36:24",36,42
"GLP003","FW","107001555",NA,879,NA,"WC","Water Consumption","12.6","g","12.60",12.6,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:53:28","2007-07-13T08:14:52",29,30
"GLP003","FW","107001555",NA,880,NA,"WC","Water Consumption","9.2","g","9.20",9.2,"g/animal/day",NA,NA,NA,NA,"2007-07-25T09:51:20","2007-07-26T08:27:28",42,43
"GLP003","FW","107001588",NA,881,NA,"FC","Food Consumption","139.4","g","19.91",19.91,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:26:35","2007-06-21T08:54:53",1,8
"GLP003","FW","107001588",NA,882,NA,"FC","Food Consumption","138.0","g","19.71",19.71,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:54:53","2007-06-28T08:29:07",8,15
"GLP003","FW","107001588",NA,883,NA,"FC","Food Consumption","148.7","g","21.24",21.24,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:29:07","2007-07-05T13:35:26",15,22
"GLP003","FW","107001588",NA,884,NA,"FC","Food Consumption","100.2","g","16.70",16.7,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:35:26","2007-07-11T06:29:13",22,28
"GLP003","FW","107001588",NA,885,NA,"FC","Food Consumption","101.9","g","25.48",25.48,"g/animal/day",NA,NA,NA,NA,"2007-07-15T09:51:06","2007-07-19T09:33:59",32,36
"GLP003","FW","107001588",NA,886,NA,"FC","Food Consumption","114.3","g","19.05",19.05,"g/animal/day",NA,NA,NA,NA,"2007-07-19T09:33:59","2007-07-25T07:36:41",36,42
"GLP003","FW","107001588",NA,887,NA,"WC","Water Consumption","44.5","g","44.50",44.5,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:53:40","2007-07-13T08:15:04",29,30
"GLP003","FW","107001588",NA,888,NA,"WC","Water Consumption","24.1","g","24.10",24.1,"g/animal/day",NA,NA,NA,NA,"2007-07-25T09:51:30","2007-07-26T08:27:38",42,43
