"STUDYID","DOMAIN","USUBJID","POOLID","EXSEQ","EXTRT","EXDOSE","EXDOSTXT","EXDOSU","EXDOSFRM","EXDOSFRQ","EXROUTE","EXLOT","EXLOC","EXMETHOD","EXTRTV","EXVAMT","EXVAMTU","EXADJ","EXSTDTC","EXENDTC","EXSTDY","EXENDY","EXDUR","EXTPT","EXTPTNUM","EXELTM","EXTPTREF","EXRFTDTC"
"PDS2014","EX","PDS2014-0117",NA,2316,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T10:04:34",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0117",NA,2317,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T08:03:30",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0117",NA,2318,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T09:43:06",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0117",NA,2319,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T09:00:45",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0117",NA,2320,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T08:58:06",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0117",NA,2321,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T06:54:41",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0117",NA,2322,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T08:24:05",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0117",NA,2323,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T08:41:36",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0117",NA,2324,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:36:46",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0117",NA,2325,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T08:28:17",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0117",NA,2326,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T09:04:04",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0117",NA,2327,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T07:33:01",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0117",NA,2328,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T07:36:51",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2329,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T08:31:11",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2330,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T10:45:15",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2331,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T11:23:33",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2332,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:02:52",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2333,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T08:46:24",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2334,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:01:46",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2335,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:13:38",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2336,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:23:38",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2337,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T13:02:02",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2338,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T11:06:09",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2339,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:37:04",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2340,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:14:39",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2341,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:34:36",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2342,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T08:05:19",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2343,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T07:52:08",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2344,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:20:38",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2345,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T10:04:20",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2346,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T08:03:14",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2347,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T09:43:24",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2348,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T09:01:04",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2349,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T08:58:22",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2350,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T06:55:04",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2351,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T08:24:24",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2352,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T08:41:21",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2353,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:36:30",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2354,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T08:28:02",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2355,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T09:04:19",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2356,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T07:33:20",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0118",NA,2357,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T07:38:24",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2358,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T10:09:38",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2359,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T11:24:43",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2360,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T12:31:14",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2361,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:47:34",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2362,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T09:54:10",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2363,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:10:27",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2364,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:27:51",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2365,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:39:49",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2366,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T13:20:57",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2367,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T11:23:24",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2368,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:55:05",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2369,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:27:32",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2370,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:46:00",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2371,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T08:16:59",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2372,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T08:14:19",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2373,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:33:42",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2374,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T10:34:28",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2375,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T08:15:10",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2376,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T09:54:53",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2377,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T09:12:39",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2378,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T09:08:06",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2379,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T07:07:41",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2380,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T08:43:20",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2381,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T08:50:12",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2382,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:50:12",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2383,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T09:27:11",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2384,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T09:20:51",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2385,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T08:18:13",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2386,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T08:31:02",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0121",NA,2387,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-09T08:14:46",NA,30,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2388,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T10:10:24",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2389,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T11:25:58",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2390,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T12:30:57",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2391,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:47:16",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2392,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T09:53:30",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2393,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:10:44",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2394,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:28:12",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2395,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:39:06",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2396,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T13:20:05",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2397,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T11:22:27",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2398,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:54:20",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2399,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:27:48",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2400,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:45:12",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2401,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T08:16:08",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2402,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T08:15:02",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2403,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:33:24",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2404,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T10:33:44",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2405,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T08:14:53",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2406,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T09:54:33",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2407,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T09:12:17",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2408,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T09:07:49",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2409,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T07:08:05",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2410,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T08:42:24",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2411,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T08:50:39",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0122",NA,2412,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:49:12",NA,25,NA,NA,NA,NA,NA,NA,NA
