"STUDYID","DOMAIN","USUBJID","MISEQ","MIGRPID","MIREFID","MISPID","MITESTCD","MITEST","MIBODSYS","MIORRES","MISTRESC","MIRESCAT","MISTAT","MIREASND","MINAM","MISPEC","MIANTREG","MISPCCND","MISPCUFL","MIMETHOD","MILAT","MIDIR","MIEVAL","MISEV","MIDTHREL","MIDTC","MIDY"
"PDS2014","MI","PDS2014-0107",1552,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URETER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0107",1553,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URINARY BLADDER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0107",1554,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0107",1555,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Diestrus","Diestrus","NON-NEOPLASTIC",NA,NA,NA,"VAGINA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0108",1556,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1557,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ARTERY, AORTA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1558,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1559,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1560,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1561,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"JOINT, STIFLE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1562,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1563,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"CERVIX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1564,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ESOPHAGUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1565,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"EYE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1566,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, HARDERIAN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1567,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"HEART",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1568,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1569,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, COLON",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1570,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, RECTUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1571,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, CECUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1572,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARYNX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1573,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"MPS-aggregates multifocal, grade 1","MPS-aggregates multifocal","NON-NEOPLASTIC",NA,NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1574,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1575,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, MESENTERIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1576,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, POPLITEAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1577,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, MAMMARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1578,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, OPTIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1579,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1580,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVIDUCT",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1581,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"PANCREAS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1582,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PARATHYROID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1583,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, SCIATIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1584,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Mineralization, multifocal, grade 1","Mineralization","NON-NEOPLASTIC",NA,NA,NA,"PEYER'S PATCH",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1585,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1586,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBLINGUAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1587,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBMANDIBULAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1588,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, PAROTID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1589,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"MUSCLE, QUADRICEPS FEMORIS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1590,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SKIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1591,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, DUODENUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1592,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, ILEUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1593,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, JEJUNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1594,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, CERVICAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1595,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, LUMBAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1596,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, THORACIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1597,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Congestion, red pulp, diffuse, grade 1","Congestion","NON-NEOPLASTIC",NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1598,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Pigmentation, red pulp, diffuse, grade 1","Pigmentation","NON-NEOPLASTIC",NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1599,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"STOMACH",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1600,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1601,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1602,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TONGUE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1603,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TRACHEA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1604,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URETER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1605,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URINARY BLADDER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1606,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0108",1607,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Diestrus","Diestrus","NON-NEOPLASTIC",NA,NA,NA,"VAGINA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T11:19:00",31
"PDS2014","MI","PDS2014-0109",1608,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1609,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ARTERY, AORTA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1610,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1611,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1612,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1613,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"JOINT, STIFLE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1614,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1615,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"CERVIX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1616,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ESOPHAGUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1617,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"EYE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1618,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, HARDERIAN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1619,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"HEART",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1620,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Basophilia tubule(s), cortex, focal/multifocal, grade 1","Basophilia tubule(s)","NON-NEOPLASTIC",NA,NA,NA,"KIDNEY",NA,NA,NA,NA,"UNILATERAL",NA,"PATHOLOGIST","MILD",NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1621,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, COLON",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1622,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, RECTUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1623,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, CECUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1624,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARYNX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1625,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1626,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1627,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, MESENTERIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1628,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, POPLITEAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1629,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, MAMMARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1630,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, OPTIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1631,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1632,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVIDUCT",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1633,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"PANCREAS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1634,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PARATHYROID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1635,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, SCIATIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1636,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"PEYER'S PATCH",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1637,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1638,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBLINGUAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1639,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBMANDIBULAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1640,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, PAROTID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1641,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"MUSCLE, QUADRICEPS FEMORIS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1642,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SKIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1643,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, DUODENUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1644,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, ILEUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1645,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, JEJUNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1646,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, CERVICAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1647,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, LUMBAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
"PDS2014","MI","PDS2014-0109",1648,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, THORACIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T14:31:00",31
