"STUDYID","DOMAIN","USUBJID","POOLID","CLSEQ","CLGRPID","CLREFID","CLSPID","CLTESTCD","CLTEST","CLCAT","CLSCAT","CLBODSYS","CLORRES","CLSTRESC","CLRESCAT","CLSTAT","CLREASND","CLLOC","CLEVAL","CLSEV","CLEXCLFL","CLREASEX","VISITDY","CLDTC","CLDY","CLTPT","CLTPTNUM","CLELTM","CLTPTREF","CLRFTDTC"
"PDS2014","CL","PDS2014-0121",NA,4822,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T11:44:47",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4823,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,10,"2010-12-20T11:26:49",10,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4824,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:53:46",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4825,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T15:08:57",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4826,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,2,"2010-12-12T09:18:52",2,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4827,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T10:04:22",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4828,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T11:33:45",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4829,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:07:44",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4830,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T10:48:06",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4831,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,21,"2010-12-31T09:11:14",21,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4832,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,23,"2011-01-02T08:46:26",23,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4833,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,9,"2010-12-19T08:07:39",9,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4834,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T08:24:08",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4835,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T11:16:05",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4836,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T13:09:50",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4837,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:10:54",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4838,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,7,"2010-12-17T08:32:20",7,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4839,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:56:48",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4840,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,24,"2011-01-03T09:19:26",24,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4841,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T15:11:14",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4842,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T15:26:10",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4843,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,29,"2011-01-08T08:34:45",29,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4844,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T08:43:56",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4845,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,12,"2010-12-22T08:30:35",12,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4846,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,28,"2011-01-07T08:21:25",28,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4847,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T12:59:20",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4848,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T09:55:24",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4849,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,20,"2010-12-30T09:16:24",20,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4850,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T08:39:56",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4851,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T07:18:27",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4852,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,26,"2011-01-05T10:05:01",26,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4853,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,11,"2010-12-21T07:58:29",11,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4854,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,2,"2010-12-12T11:30:01",2,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4855,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:25:58",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4856,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,23,"2011-01-02T06:29:04",23,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4857,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T09:17:21",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4858,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T13:14:38",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4859,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T10:38:59",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4860,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T09:00:30",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4861,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,16,"2010-12-26T06:59:23",16,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4862,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,3,"2010-12-13T12:35:02",3,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4863,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,4,"2010-12-14T10:52:02",4,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4864,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,14,"2010-12-24T08:19:57",14,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0121",NA,4865,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,18,"2010-12-28T08:18:56",18,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4866,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,16,"2010-12-26T06:59:23",16,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4867,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,9,"2010-12-19T13:26:38",9,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4868,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,26,"2011-01-05T10:05:01",26,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4869,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T06:32:11",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4870,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,29,"2011-01-08T08:34:45",29,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4871,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T11:37:26",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4872,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,13,"2010-12-23T07:49:44",13,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4873,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T11:51:23",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4874,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T08:15:19",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4875,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:49:15",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4876,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,26,"2011-01-05T08:08:11",26,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4877,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,27,"2011-01-06T09:23:56",27,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4878,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:56:48",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4879,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T09:29:08",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4880,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T10:38:59",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4881,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,6,"2010-12-16T09:13:31",6,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4882,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T09:56:46",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4883,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T15:08:57",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4884,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,16,"2010-12-26T07:33:28",16,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4885,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,19,"2010-12-29T10:00:23",19,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4886,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,17,"2010-12-27T10:38:07",17,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4887,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,5,"2010-12-15T09:57:02",5,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4888,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,10,"2010-12-20T11:26:49",10,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4889,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T13:09:50",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4890,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,2,"2010-12-12T09:18:52",2,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4891,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T09:39:50",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4892,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T11:44:47",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4893,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:10:54",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4894,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T08:16:04",30,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4895,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T07:52:06",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4896,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:53:46",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4897,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,21,"2010-12-31T09:11:14",21,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4898,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T10:48:06",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4899,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T15:11:14",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4900,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T09:17:21",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4901,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T10:04:22",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4902,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T11:16:05",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4903,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T08:24:08",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4904,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T15:26:10",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4905,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:08:10",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4906,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,23,"2011-01-02T08:46:26",23,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4907,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T11:33:45",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4908,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T10:10:28",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4909,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,7,"2010-12-17T08:32:20",7,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4910,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,24,"2011-01-03T09:19:26",24,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4911,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T08:25:39",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4912,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,12,"2010-12-22T08:30:35",12,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4913,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T08:43:56",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4914,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:25:58",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4915,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,23,"2011-01-02T06:29:04",23,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4916,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,2,"2010-12-12T11:30:01",2,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4917,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,11,"2010-12-21T07:58:29",11,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4918,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T09:55:24",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4919,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,28,"2011-01-07T08:21:25",28,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4920,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,20,"2010-12-30T09:16:24",20,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4921,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T08:39:10",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0122",NA,4922,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T09:00:30",25,NA,NA,NA,NA,NA
