STUDYID, DOMAIN, USUBJID, POOLID, PCSEQ, PCGRPID, PCREFID, PCSPID, PCTESTCD, PCTEST, PCCAT, PCSCAT, PCORRES, PCORRESU, PCSTRESC, PCSTRESN, PCSTRESU, PCSTAT, PCREASND, PCNAM, PCSPEC, PCSPCCND, PCMETHOD, PCBLFL, PCFAST, PCDRVFL, PCLLOQ, PCEXCLFL, PCREASEX, VISITDY, PCDTC, PCENDTC, PCDY, PCENDY, PCTPT, PCTPTNUM, PCELTM, PCTPTREF, PCRFTDTC, PCEVLINT
STUDY123,PC,STUDY123-3004,,559,ARTICLE123-DAY85-STUDY123-3004,,,ARCLE123,ARTICLE123,ANALYTE,,7.05,ug/mL,7.05,7.05,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3004,,560,ARTICLE123-DAY85-STUDY123-3004,,,ARCLE123,ARTICLE123,ANALYTE,,6.41,ug/mL,6.41,6.41,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3005,,561,ARTICLE123-DAY85-STUDY123-3005,,,ARCLE123,ARTICLE123,ANALYTE,,7.37,ug/mL,7.37,7.37,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3005,,562,ARTICLE123-DAY85-STUDY123-3005,,,ARCLE123,ARTICLE123,ANALYTE,,7.70,ug/mL,7.70,7.70,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3005,,563,ARTICLE123-DAY85-STUDY123-3005,,,ARCLE123,ARTICLE123,ANALYTE,,7.38,ug/mL,7.38,7.38,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3005,,564,ARTICLE123-DAY85-STUDY123-3005,,,ARCLE123,ARTICLE123,ANALYTE,,5.33,ug/mL,5.33,5.33,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3005,,565,ARTICLE123-DAY85-STUDY123-3005,,,ARCLE123,ARTICLE123,ANALYTE,,3.92,ug/mL,3.92,3.92,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3006,,566,ARTICLE123-DAY85-STUDY123-3006,,,ARCLE123,ARTICLE123,ANALYTE,,8.67,ug/mL,8.67,8.67,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3006,,567,ARTICLE123-DAY85-STUDY123-3006,,,ARCLE123,ARTICLE123,ANALYTE,,7.73,ug/mL,7.73,7.73,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3006,,568,ARTICLE123-DAY85-STUDY123-3006,,,ARCLE123,ARTICLE123,ANALYTE,,7.84,ug/mL,7.84,7.84,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3006,,569,ARTICLE123-DAY85-STUDY123-3006,,,ARCLE123,ARTICLE123,ANALYTE,,6.38,ug/mL,6.38,6.38,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3006,,570,ARTICLE123-DAY85-STUDY123-3006,,,ARCLE123,ARTICLE123,ANALYTE,,5.57,ug/mL,5.57,5.57,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3501,,571,ARTICLE123-DAY85-STUDY123-3501,,,ARCLE123,ARTICLE123,ANALYTE,,9.29,ug/mL,9.29,9.29,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3501,,572,ARTICLE123-DAY85-STUDY123-3501,,,ARCLE123,ARTICLE123,ANALYTE,,11.4,ug/mL,11.4,11.4,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3501,,573,ARTICLE123-DAY85-STUDY123-3501,,,ARCLE123,ARTICLE123,ANALYTE,,10.6,ug/mL,10.6,10.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3501,,574,ARTICLE123-DAY85-STUDY123-3501,,,ARCLE123,ARTICLE123,ANALYTE,,9.40,ug/mL,9.40,9.40,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3501,,575,ARTICLE123-DAY85-STUDY123-3501,,,ARCLE123,ARTICLE123,ANALYTE,,8.46,ug/mL,8.46,8.46,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3502,,576,ARTICLE123-DAY85-STUDY123-3502,,,ARCLE123,ARTICLE123,ANALYTE,,7.53,ug/mL,7.53,7.53,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3502,,577,ARTICLE123-DAY85-STUDY123-3502,,,ARCLE123,ARTICLE123,ANALYTE,,9.37,ug/mL,9.37,9.37,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3502,,578,ARTICLE123-DAY85-STUDY123-3502,,,ARCLE123,ARTICLE123,ANALYTE,,8.42,ug/mL,8.42,8.42,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3502,,579,ARTICLE123-DAY85-STUDY123-3502,,,ARCLE123,ARTICLE123,ANALYTE,,6.93,ug/mL,6.93,6.93,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3502,,580,ARTICLE123-DAY85-STUDY123-3502,,,ARCLE123,ARTICLE123,ANALYTE,,7.16,ug/mL,7.16,7.16,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3503,,581,ARTICLE123-DAY85-STUDY123-3503,,,ARCLE123,ARTICLE123,ANALYTE,,2.96,ug/mL,2.96,2.96,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3503,,582,ARTICLE123-DAY85-STUDY123-3503,,,ARCLE123,ARTICLE123,ANALYTE,,5.07,ug/mL,5.07,5.07,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3503,,583,ARTICLE123-DAY85-STUDY123-3503,,,ARCLE123,ARTICLE123,ANALYTE,,4.63,ug/mL,4.63,4.63,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3503,,584,ARTICLE123-DAY85-STUDY123-3503,,,ARCLE123,ARTICLE123,ANALYTE,,3.17,ug/mL,3.17,3.17,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3503,,585,ARTICLE123-DAY85-STUDY123-3503,,,ARCLE123,ARTICLE123,ANALYTE,,2.48,ug/mL,2.48,2.48,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3504,,586,ARTICLE123-DAY85-STUDY123-3504,,,ARCLE123,ARTICLE123,ANALYTE,,5.52,ug/mL,5.52,5.52,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3504,,587,ARTICLE123-DAY85-STUDY123-3504,,,ARCLE123,ARTICLE123,ANALYTE,,5.95,ug/mL,5.95,5.95,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3504,,588,ARTICLE123-DAY85-STUDY123-3504,,,ARCLE123,ARTICLE123,ANALYTE,,5.29,ug/mL,5.29,5.29,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3504,,589,ARTICLE123-DAY85-STUDY123-3504,,,ARCLE123,ARTICLE123,ANALYTE,,5.66,ug/mL,5.66,5.66,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3504,,590,ARTICLE123-DAY85-STUDY123-3504,,,ARCLE123,ARTICLE123,ANALYTE,,4.98,ug/mL,4.98,4.98,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3505,,591,ARTICLE123-DAY85-STUDY123-3505,,,ARCLE123,ARTICLE123,ANALYTE,,4.94,ug/mL,4.94,4.94,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3505,,592,ARTICLE123-DAY85-STUDY123-3505,,,ARCLE123,ARTICLE123,ANALYTE,,5.19,ug/mL,5.19,5.19,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3505,,593,ARTICLE123-DAY85-STUDY123-3505,,,ARCLE123,ARTICLE123,ANALYTE,,4.20,ug/mL,4.20,4.20,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3505,,594,ARTICLE123-DAY85-STUDY123-3505,,,ARCLE123,ARTICLE123,ANALYTE,,4.14,ug/mL,4.14,4.14,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3505,,595,ARTICLE123-DAY85-STUDY123-3505,,,ARCLE123,ARTICLE123,ANALYTE,,4.51,ug/mL,4.51,4.51,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3506,,596,ARTICLE123-DAY85-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,6.32,ug/mL,6.32,6.32,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3506,,597,ARTICLE123-DAY85-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,6.67,ug/mL,6.67,6.67,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3506,,598,ARTICLE123-DAY85-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,6.15,ug/mL,6.15,6.15,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3506,,599,ARTICLE123-DAY85-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,4.92,ug/mL,4.92,4.92,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3506,,600,ARTICLE123-DAY85-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,5.05,ug/mL,5.05,5.05,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4001,,601,ARTICLE123-DAY85-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,23.7,ug/mL,23.7,23.7,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4001,,602,ARTICLE123-DAY85-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,24.9,ug/mL,24.9,24.9,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4001,,603,ARTICLE123-DAY85-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,23.4,ug/mL,23.4,23.4,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4001,,604,ARTICLE123-DAY85-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,20.2,ug/mL,20.2,20.2,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4001,,605,ARTICLE123-DAY85-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,16.1,ug/mL,16.1,16.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4002,,606,ARTICLE123-DAY85-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,23.7,ug/mL,23.7,23.7,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4002,,607,ARTICLE123-DAY85-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,25.0,ug/mL,25.0,25.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4002,,608,ARTICLE123-DAY85-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,24.7,ug/mL,24.7,24.7,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4002,,609,ARTICLE123-DAY85-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,24.1,ug/mL,24.1,24.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4002,,610,ARTICLE123-DAY85-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,18.9,ug/mL,18.9,18.9,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4004,,611,ARTICLE123-DAY85-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,17.5,ug/mL,17.5,17.5,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4004,,612,ARTICLE123-DAY85-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,15.6,ug/mL,15.6,15.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4004,,613,ARTICLE123-DAY85-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,19.6,ug/mL,19.6,19.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4004,,614,ARTICLE123-DAY85-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,20.8,ug/mL,20.8,20.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4004,,615,ARTICLE123-DAY85-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,14.8,ug/mL,14.8,14.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4005,,616,ARTICLE123-DAY85-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,14.3,ug/mL,14.3,14.3,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4005,,617,ARTICLE123-DAY85-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,17.9,ug/mL,17.9,17.9,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4005,,618,ARTICLE123-DAY85-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,18.5,ug/mL,18.5,18.5,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4005,,619,ARTICLE123-DAY85-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,13.5,ug/mL,13.5,13.5,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4005,,620,ARTICLE123-DAY85-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,10.7,ug/mL,10.7,10.7,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4006,,621,ARTICLE123-DAY85-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,11.0,ug/mL,11.0,11.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4006,,622,ARTICLE123-DAY85-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,12.3,ug/mL,12.3,12.3,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4006,,623,ARTICLE123-DAY85-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,13.6,ug/mL,13.6,13.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4006,,624,ARTICLE123-DAY85-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,10.6,ug/mL,10.6,10.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4006,,625,ARTICLE123-DAY85-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,7.72,ug/mL,7.72,7.72,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4103,,626,ARTICLE123-DAY85-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,14.4,ug/mL,14.4,14.4,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4103,,627,ARTICLE123-DAY85-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,17.8,ug/mL,17.8,17.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4103,,628,ARTICLE123-DAY85-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,18.6,ug/mL,18.6,18.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4103,,629,ARTICLE123-DAY85-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,14.1,ug/mL,14.1,14.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4103,,630,ARTICLE123-DAY85-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,11.0,ug/mL,11.0,11.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4501,,631,ARTICLE123-DAY85-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,8.49,ug/mL,8.49,8.49,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4501,,632,ARTICLE123-DAY85-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,10.0,ug/mL,10.0,10.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4501,,633,ARTICLE123-DAY85-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,12.6,ug/mL,12.6,12.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4501,,634,ARTICLE123-DAY85-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,12.1,ug/mL,12.1,12.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4501,,635,ARTICLE123-DAY85-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,9.14,ug/mL,9.14,9.14,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4502,,636,ARTICLE123-DAY85-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,18.8,ug/mL,18.8,18.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4502,,637,ARTICLE123-DAY85-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,19.9,ug/mL,19.9,19.9,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4502,,638,ARTICLE123-DAY85-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,21.1,ug/mL,21.1,21.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4502,,639,ARTICLE123-DAY85-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,19.0,ug/mL,19.0,19.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4502,,640,ARTICLE123-DAY85-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,13.1,ug/mL,13.1,13.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4503,,641,ARTICLE123-DAY85-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,10.1,ug/mL,10.1,10.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4503,,642,ARTICLE123-DAY85-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,13.9,ug/mL,13.9,13.9,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4503,,643,ARTICLE123-DAY85-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,16.2,ug/mL,16.2,16.2,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4503,,644,ARTICLE123-DAY85-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,19.7,ug/mL,19.7,19.7,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4503,,645,ARTICLE123-DAY85-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,14.5,ug/mL,14.5,14.5,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4504,,646,ARTICLE123-DAY85-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,14.2,ug/mL,14.2,14.2,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4504,,647,ARTICLE123-DAY85-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,15.1,ug/mL,15.1,15.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4504,,648,ARTICLE123-DAY85-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,15.4,ug/mL,15.4,15.4,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4504,,649,ARTICLE123-DAY85-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,12.0,ug/mL,12.0,12.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4504,,650,ARTICLE123-DAY85-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,8.34,ug/mL,8.34,8.34,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4506,,651,ARTICLE123-DAY85-STUDY123-4506,,,ARCLE123,ARTICLE123,ANALYTE,,14.8,ug/mL,14.8,14.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4506,,652,ARTICLE123-DAY85-STUDY123-4506,,,ARCLE123,ARTICLE123,ANALYTE,,17.0,ug/mL,17.0,17.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
