LBCAT,LBTEST,LBTESTCD,LBSPEC,SPECIES,SEX,LBSTRESM,LBSTRESSD,LBSTRESU,N
CLINICAL CHEMISTRY,Sodium,SODIUM,SERUM,MOUSE,M,152.6297872,3.967980312,mmol/L,470
CLINICAL CHEMISTRY,Sodium,SODIUM,SERUM,PIG,F,143.9384058,2.486099304,mEq/L,46
CLINICAL CHEMISTRY,Sodium,SODIUM,SERUM,PIG,F,143.6807692,3.122651682,mmol/L,13
CLINICAL CHEMISTRY,Sodium,SODIUM,SERUM,PIG,M,144.496124,1.800017773,mEq/L,43
CLINICAL CHEMISTRY,Sodium,SODIUM,SERUM,PIG,M,144.5454545,4.34034587,mmol/L,11
CLINICAL CHEMISTRY,Sodium,SODIUM,SERUM,RABBIT,F,143,2.488066758,mEq/L,22
CLINICAL CHEMISTRY,Sodium,SODIUM,SERUM,RABBIT,F,142.2333333,1.808000345,mmol/L,48
CLINICAL CHEMISTRY,Sodium,SODIUM,SERUM,RABBIT,M,143.7333333,3.890158523,mEq/L,30
CLINICAL CHEMISTRY,Sodium,SODIUM,SERUM,RABBIT,M,142.95625,1.551753469,mmol/L,48
CLINICAL CHEMISTRY,Sodium,SODIUM,SERUM,RAT,F,142.8795644,2.744935986,mEq/L,3122
CLINICAL CHEMISTRY,Sodium,SODIUM,SERUM,RAT,F,143.6755648,2.84343229,mmol/L,4338
CLINICAL CHEMISTRY,Sodium,SODIUM,SERUM,RAT,M,144.572331,2.462254467,mEq/L,3166
CLINICAL CHEMISTRY,Sodium,SODIUM,SERUM,RAT,M,145.3401622,3.0589387,mmol/L,4686
CLINICAL CHEMISTRY,Triiodothyronine,T3,SERUM,DOG,F,74.96428571,10.29509645,ng/dL,14
CLINICAL CHEMISTRY,Triiodothyronine,T3,SERUM,DOG,M,75.39285714,12.43046594,ng/dL,14
CLINICAL CHEMISTRY,Triiodothyronine,T3,SERUM,RAT,F,107,10.35990281,ng/dL,30
CLINICAL CHEMISTRY,Triiodothyronine,T3,SERUM,RAT,F,1.163,0.129781192,nmol/L,20
CLINICAL CHEMISTRY,Triiodothyronine,T3,SERUM,RAT,F,0.651111111,0.219217723,ug/L,27
CLINICAL CHEMISTRY,Triiodothyronine,T3,SERUM,RAT,M,110,15.87814172,ng/dL,27
CLINICAL CHEMISTRY,Triiodothyronine,T3,SERUM,RAT,M,1.203,0.180586763,nmol/L,20
CLINICAL CHEMISTRY,Triiodothyronine,T3,SERUM,RAT,M,0.69375,0.154239016,ug/L,24
CLINICAL CHEMISTRY,Thyroxine,T4,SERUM,DOG,F,2.435714286,0.55014983,ug/dL,14
CLINICAL CHEMISTRY,Thyroxine,T4,SERUM,DOG,M,1.95,0.323740162,ug/dL,14
CLINICAL CHEMISTRY,Thyroxine,T4,SERUM,RAT,F,50.3,7.773775077,nmol/L,20
CLINICAL CHEMISTRY,Thyroxine,T4,SERUM,RAT,F,3.565,0.679648743,ug/dL,30
CLINICAL CHEMISTRY,Thyroxine,T4,SERUM,RAT,F,16.281,4.909244868,ug/L,30
CLINICAL CHEMISTRY,Thyroxine,T4,SERUM,RAT,M,65.1,8.123390529,nmol/L,20
CLINICAL CHEMISTRY,Thyroxine,T4,SERUM,RAT,M,6.027777778,1.079292266,ug/dL,27
CLINICAL CHEMISTRY,Thyroxine,T4,SERUM,RAT,M,20.474,6.087146775,ug/L,30
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,DOG,F,0.435298246,0.121412388,mmol/L,95
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,DOG,M,0.403885305,0.102592191,mmol/L,93
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,MONKEY,F,0.643220539,0.359520369,mmol/L,66
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,MONKEY,M,0.454354798,0.196543787,mmol/L,66
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,MOUSE,F,82.44,19.96680579,mg/dL,25
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,MOUSE,F,1.531515152,0.675554039,mmol/L,132
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,MOUSE,M,87.89473684,40.77975361,mg/dL,19
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,MOUSE,M,1.588835616,0.616230488,mmol/L,146
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,RABBIT,F,0.952,0.152154892,mmol/L,10
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,RABBIT,M,2.078,1.374876156,mmol/L,10
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,RAT,F,51.01176471,75.63312044,mg/dL,85
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,RAT,F,0.574994518,0.382491001,mmol/L,608
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,RAT,M,110.65,89.81649383,mg/dL,40
CLINICAL CHEMISTRY,Triglycerides,TRIG,PLASMA,RAT,M,0.888503344,0.562599059,mmol/L,598
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,CAT,F,43.75,2.064857468,mg/dL,56
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,CAT,M,38,8.158654078,mg/dL,56
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,DOG,F,37.7580895,9.073517596,mg/dL,581
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,DOG,F,0.399949641,0.136166973,mmol/L,239
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,DOG,M,37.00963626,8.732333709,mg/dL,614
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,DOG,M,0.370346962,0.111870732,mmol/L,290
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,GUINEA PIG,M,83,26.1703819,mg/dL,10
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,MONKEY,F,49.92975676,18.78459835,mg/dL,1003
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,MONKEY,F,0.546430403,0.390987884,mmol/L,442
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,MONKEY,M,49.07483648,15.63357697,mg/dL,1109
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,MONKEY,M,0.495406648,0.272759572,mmol/L,505
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,MOUSE,F,96.89949749,41.64241383,mg/dL,398
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,MOUSE,F,0.736153846,0.394396217,mmol/L,91
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,MOUSE,M,120.1320072,59.72769372,mg/dL,553
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,MOUSE,M,0.83025,0.444411773,mmol/L,160
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,PIG,F,42.63768116,12.41356806,mg/dL,46
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,PIG,F,0.497307692,0.063586076,mmol/L,13
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,PIG,M,28.54263566,8.349673902,mg/dL,43
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,PIG,M,0.279545455,0.04299445,mmol/L,11
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,RABBIT,F,38.4047619,13.3337725,mg/dL,42
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,RABBIT,F,0.593928571,0.168513969,mmol/L,28
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,RABBIT,M,57.63,33.14525238,mg/dL,50
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,RABBIT,M,0.600357143,0.112026192,mmol/L,28
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,RAT,F,48.23250877,27.06080764,mg/dL,5417
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,RAT,F,0.546226185,0.496013961,mmol/L,2047
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,RAT,M,69.17349204,37.89927733,mg/dL,5587
CLINICAL CHEMISTRY,Triglycerides,TRIG,SERUM,RAT,M,0.771380151,0.873345745,mmol/L,2257
CLINICAL CHEMISTRY,Troponin I,TROPONI,PLASMA,RAT,F,7.8718,2.101950488,ng/L,20
CLINICAL CHEMISTRY,Troponin I,TROPONI,PLASMA,RAT,M,20.8899,6.729040118,ng/L,40
CLINICAL CHEMISTRY,Troponin I,TROPONI,SERUM,MONKEY,F,0.1,0,ug/L,12
CLINICAL CHEMISTRY,Troponin I,TROPONI,SERUM,MONKEY,M,0.103948718,0.005832643,ug/L,12
CLINICAL CHEMISTRY,Thyrotropin,TSH,SERUM,DOG,F,0.101833333,0.053311338,ug/L,10
CLINICAL CHEMISTRY,Thyrotropin,TSH,SERUM,DOG,M,0.1015,0.040408409,ug/L,10
CLINICAL CHEMISTRY,Thyrotropin,TSH,SERUM,RAT,F,0.366562667,0.348734096,mIU/L,36
CLINICAL CHEMISTRY,Thyrotropin,TSH,SERUM,RAT,F,1.00125,0.707268552,ug/L,24
CLINICAL CHEMISTRY,Thyrotropin,TSH,SERUM,RAT,M,0.431938488,0.172405592,mIU/L,41
CLINICAL CHEMISTRY,Thyrotropin,TSH,SERUM,RAT,M,0.45125,0.272688905,ug/L,24
CLINICAL CHEMISTRY,Urate,URATE,SERUM,DOG,F,0.233333333,0.024618298,mg/dL,12
CLINICAL CHEMISTRY,Urate,URATE,SERUM,DOG,M,0.266666667,0.024618298,mg/dL,12
CLINICAL CHEMISTRY,Urea,UREA,PLASMA,DOG,F,4.93515873,0.785561087,mmol/L,105
CLINICAL CHEMISTRY,Urea,UREA,PLASMA,DOG,M,4.758915858,0.917830552,mmol/L,103
CLINICAL CHEMISTRY,Urea,UREA,PLASMA,MONKEY,F,6.723705507,1.499479812,mmol/L,66
CLINICAL CHEMISTRY,Urea,UREA,PLASMA,MONKEY,M,6.733095813,1.80698363,mmol/L,69
CLINICAL CHEMISTRY,Urea,UREA,PLASMA,MOUSE,F,36.26363636,5.332518877,mg/dL,22
CLINICAL CHEMISTRY,Urea,UREA,PLASMA,MOUSE,F,6.831875,1.690815159,mmol/L,144
CLINICAL CHEMISTRY,Urea,UREA,PLASMA,MOUSE,M,43.84210526,9.147210612,mg/dL,19
CLINICAL CHEMISTRY,Urea,UREA,PLASMA,MOUSE,M,7.751875,1.968971633,mmol/L,160
CLINICAL CHEMISTRY,Urea,UREA,PLASMA,RABBIT,F,6.25,0.719567771,mmol/L,10
CLINICAL CHEMISTRY,Urea,UREA,PLASMA,RABBIT,M,5.55,0.435889894,mmol/L,10
CLINICAL CHEMISTRY,Urea,UREA,PLASMA,RAT,F,5.844585987,0.871961734,mmol/L,628
CLINICAL CHEMISTRY,Urea,UREA,PLASMA,RAT,M,5.013143087,0.859684031,mmol/L,622
CLINICAL CHEMISTRY,Urea,UREA,SERUM,DOG,F,5.145512012,1.246918298,mmol/L,223
CLINICAL CHEMISTRY,Urea,UREA,SERUM,DOG,M,5.025332693,1.093311521,mmol/L,223
CLINICAL CHEMISTRY,Urea,UREA,SERUM,MONKEY,F,6.754856139,1.38256993,mmol/L,332
CLINICAL CHEMISTRY,Urea,UREA,SERUM,MONKEY,M,7.141971457,1.435165576,mmol/L,332
CLINICAL CHEMISTRY,Urea,UREA,SERUM,MOUSE,F,10.57185185,8.556523989,mmol/L,81
CLINICAL CHEMISTRY,Urea,UREA,SERUM,MOUSE,M,8.88,1.648194163,mmol/L,76
CLINICAL CHEMISTRY,Urea,UREA,SERUM,PIG,F,1.872307692,0.365298767,mmol/L,13
CLINICAL CHEMISTRY,Urea,UREA,SERUM,PIG,M,2.474545455,0.59432716,mmol/L,11
CLINICAL CHEMISTRY,Urea,UREA,SERUM,RABBIT,F,42.5,5.443929062,mg/dL,12
CLINICAL CHEMISTRY,Urea,UREA,SERUM,RABBIT,F,7.232142857,0.886233633,mmol/L,28
CLINICAL CHEMISTRY,Urea,UREA,SERUM,RABBIT,M,37.33333333,0.887625365,mg/dL,12
CLINICAL CHEMISTRY,Urea,UREA,SERUM,RABBIT,M,5.864285714,0.62551566,mmol/L,28
CLINICAL CHEMISTRY,Urea,UREA,SERUM,RAT,F,46.2,7.174668081,mg/dL,30
CLINICAL CHEMISTRY,Urea,UREA,SERUM,RAT,F,5.747149913,1.387624601,mmol/L,1721
CLINICAL CHEMISTRY,Urea,UREA,SERUM,RAT,M,37,4.525788177,mg/dL,30
CLINICAL CHEMISTRY,Urea,UREA,SERUM,RAT,M,5.360590528,1.336856903,mmol/L,1668
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,PLASMA,RAT,F,20.46857143,9.285299737,mg/dL,105
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,PLASMA,RAT,M,20.83666667,10.62655718,mg/dL,60
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,CAT,F,23.75,1.358475081,mg/dL,56
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,CAT,M,24.5,3.384456449,mg/dL,56
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,DOG,F,14.99233992,2.413460759,mg/dL,557
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,DOG,F,5.169892473,0.838469056,mmol/L,31
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,DOG,M,14.12805085,2.581572983,mg/dL,590
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,DOG,M,4.177002033,0.742416344,mmol/L,82
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,GUINEA PIG,M,20.8,1.032795559,mg/dL,10
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,MONKEY,F,20.92529189,3.81683006,mg/dL,1012
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,MONKEY,F,5.621527778,1.267669696,mmol/L,108
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,MONKEY,M,21.83028241,3.744767524,mg/dL,1114
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,MONKEY,M,6.443543353,1.827094828,mmol/L,173
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,MOUSE,F,17.09799197,4.105945533,mg/dL,498
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,MOUSE,F,6.784,1.214076695,mmol/L,10
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,MOUSE,M,18.9509589,4.062009802,mg/dL,730
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,MOUSE,M,7.866785714,1.53199308,mmol/L,84
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,PIG,F,6.65503876,1.794095013,mg/dL,43
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,PIG,M,7.11627907,2.051433517,mg/dL,43
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,RABBIT,F,18.85,3.536976687,mg/dL,50
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,RABBIT,M,17.61206897,2.962918641,mg/dL,58
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,RAT,F,15.04669194,3.393130588,mg/dL,5275
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,RAT,F,5.319272727,0.886733145,mmol/L,330
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,RAT,M,13.66822482,3.464565577,mg/dL,5391
CLINICAL CHEMISTRY,Urea Nitrogen,UREAN,SERUM,RAT,M,5.392698816,1.231504055,mmol/L,591
CLINICAL CHEMISTRY,Urea Nitrogen/Creatinine,UREANCRT,SERUM,DOG,M,8.890043103,1.470360865,RATIO,58
CLINICAL CHEMISTRY,Urea Nitrogen/Creatinine,UREANCRT,SERUM,MONKEY,M,19.20479532,9.185609295,RATIO,57
CLINICAL CHEMISTRY,Urea Nitrogen/Creatinine,UREANCRT,SERUM,MOUSE,M,96.94285714,26.9144295,RATIO,56
CLINICAL CHEMISTRY,Urea Nitrogen/Creatinine,UREANCRT,SERUM,RAT,F,19.76177778,4.06669918,RATIO,45
CLINICAL CHEMISTRY,Urea Nitrogen/Creatinine,UREANCRT,SERUM,RAT,M,22.28048148,3.623378057,RATIO,270
Clinical Chemistry Standard,Alkaline Phosphatase,ALP,PLASMA,RAT,F,257.85,68.06082346,U/L,30
Clinical Chemistry Standard,Alkaline Phosphatase,ALP,PLASMA,RAT,M,512.16,88.9770509,U/L,30
Clinical Chemistry Standard,Alkaline Phosphatase,ALP,WHOLE BLOOD,RAT,F,87.02681818,35.65729636,U/L,110
Clinical Chemistry Standard,Alkaline Phosphatase,ALP,WHOLE BLOOD,RAT,M,166.1040909,53.43494421,U/L,110
Clinical Chemistry Standard,Alanine Aminotransferase,ALT,PLASMA,RAT,F,29.57,15.28332763,U/L,30
Clinical Chemistry Standard,Alanine Aminotransferase,ALT,PLASMA,RAT,M,29.96,2.748868106,U/L,30
Clinical Chemistry Standard,Alanine Aminotransferase,ALT,WHOLE BLOOD,RAT,F,37.73727273,20.85322279,U/L,110
Clinical Chemistry Standard,Alanine Aminotransferase,ALT,WHOLE BLOOD,RAT,M,33.67454545,10.24322498,U/L,110
Clinical Chemistry Standard,Aspartate Aminotransferase,AST,PLASMA,RAT,F,86.49,42.76111955,U/L,30
Clinical Chemistry Standard,Aspartate Aminotransferase,AST,PLASMA,RAT,M,82.52,10.53985539,U/L,30
Clinical Chemistry Standard,Aspartate Aminotransferase,AST,WHOLE BLOOD,RAT,F,91.665,42.52672907,U/L,110
Clinical Chemistry Standard,Aspartate Aminotransferase,AST,WHOLE BLOOD,RAT,M,75.51318182,15.85204626,U/L,110
Clinical Chemistry Standard,Bilirubin,BILI,PLASMA,RAT,F,0.011428571,0.023512914,mg/dL,21
Clinical Chemistry Standard,Bilirubin,BILI,PLASMA,RAT,M,-0.004,0.013025175,mg/dL,30
Clinical Chemistry Standard,Bilirubin,BILI,WHOLE BLOOD,RAT,F,0.048823529,0.022876947,mg/dL,102
Clinical Chemistry Standard,Bilirubin,BILI,WHOLE BLOOD,RAT,M,0.033,0.021590433,mg/dL,110
Clinical Chemistry Standard,Calcium,CA,PLASMA,RAT,F,2.71,0.145199031,mmol/L,30
Clinical Chemistry Standard,Calcium,CA,PLASMA,RAT,M,2.635,0.076417637,mmol/L,30
Clinical Chemistry Standard,Calcium,CA,WHOLE BLOOD,RAT,F,2.737863636,0.108042336,mmol/L,110
Clinical Chemistry Standard,Calcium,CA,WHOLE BLOOD,RAT,M,2.770727273,0.084133021,mmol/L,110
Clinical Chemistry Standard,Cholesterol,CHOL,PLASMA,RAT,F,63.82,10.66397092,mg/dL,30
Clinical Chemistry Standard,Cholesterol,CHOL,PLASMA,RAT,M,44.81,9.268126694,mg/dL,30
Clinical Chemistry Standard,Cholesterol,CHOL,WHOLE BLOOD,RAT,F,74.35681818,19.8711197,mg/dL,110
Clinical Chemistry Standard,Cholesterol,CHOL,WHOLE BLOOD,RAT,M,68.84818182,17.981059,mg/dL,110
Clinical Chemistry Standard,Chloride,CL,PLASMA,RAT,F,104.87,1.68791853,mmol/L,30
Clinical Chemistry Standard,Chloride,CL,PLASMA,RAT,M,104.46,0.822779142,mmol/L,30
Clinical Chemistry Standard,Chloride,CL,WHOLE BLOOD,RAT,F,103.1036364,1.55934162,mmol/L,110
Clinical Chemistry Standard,Chloride,CL,WHOLE BLOOD,RAT,M,103.0595455,1.348606067,mmol/L,110
Clinical Chemistry Standard,Creatinine,CREAT,PLASMA,RAT,F,0.294,0.038110547,mg/dL,30
Clinical Chemistry Standard,Creatinine,CREAT,PLASMA,RAT,M,0.246,0.045531346,mg/dL,30
Clinical Chemistry Standard,Creatinine,CREAT,WHOLE BLOOD,RAT,F,0.444863636,0.06843754,mg/dL,110
Clinical Chemistry Standard,Creatinine,CREAT,WHOLE BLOOD,RAT,M,0.379727273,0.04729294,mg/dL,110
Clinical Chemistry Standard,Glucose,GLUC,PLASMA,RAT,F,156.44,29.49790875,mg/dL,30
Clinical Chemistry Standard,Glucose,GLUC,PLASMA,RAT,M,133.97,26.95563597,mg/dL,30
Clinical Chemistry Standard,Glucose,GLUC,WHOLE BLOOD,RAT,F,111.9831818,13.7009346,mg/dL,110
Clinical Chemistry Standard,Glucose,GLUC,WHOLE BLOOD,RAT,M,131.4459091,19.75597242,mg/dL,110
Clinical Chemistry Standard,Potassium,K,PLASMA,RAT,F,3.325,0.14613999,mmol/L,30
Clinical Chemistry Standard,Potassium,K,PLASMA,RAT,M,3.637,0.194743864,mmol/L,30
Clinical Chemistry Standard,Potassium,K,WHOLE BLOOD,RAT,F,4.025954545,1.452139278,mmol/L,110
Clinical Chemistry Standard,Potassium,K,WHOLE BLOOD,RAT,M,4.000181818,0.831467953,mmol/L,110
Clinical Chemistry Standard,Protein,PROT,PLASMA,RAT,F,5.92,0.32419662,g/dL,30
Clinical Chemistry Standard,Protein,PROT,PLASMA,RAT,M,5.64,0.152224879,g/dL,30
Clinical Chemistry Standard,Protein,PROT,WHOLE BLOOD,RAT,F,6.515,0.425804689,g/dL,110
Clinical Chemistry Standard,Protein,PROT,WHOLE BLOOD,RAT,M,6.348181818,0.284856899,g/dL,110
Clinical Chemistry Standard,Sodium,SODIUM,PLASMA,RAT,F,144.28,0.692521629,mmol/L,30
Clinical Chemistry Standard,Sodium,SODIUM,PLASMA,RAT,M,144.13,0.880889049,mmol/L,30
Clinical Chemistry Standard,Sodium,SODIUM,WHOLE BLOOD,RAT,F,143.0890909,1.729909339,mmol/L,110
Clinical Chemistry Standard,Sodium,SODIUM,WHOLE BLOOD,RAT,M,143.4790909,1.310759669,mmol/L,110
Clinical Chemistry Standard,Urea,UREA,PLASMA,RAT,F,32.77,4.341233735,mg/dL,30
Clinical Chemistry Standard,Urea,UREA,PLASMA,RAT,M,28.12,2.856498942,mg/dL,30
Clinical Chemistry Standard,Urea,UREA,WHOLE BLOOD,RAT,F,38.40681818,6.261318109,mg/dL,110
Clinical Chemistry Standard,Urea,UREA,WHOLE BLOOD,RAT,M,33.55545455,8.739117336,mg/dL,110
CLINICAL CHEMISTY,Albumin,ALB,PLASMA,RAT,F,49.875,2.446085308,g/L,16
CLINICAL CHEMISTY,Albumin,ALB,PLASMA,RAT,M,47,1.921537846,g/L,14
CLINICAL CHEMISTY,Albumin/Globulin,ALBGLOB,PLASMA,RAT,F,2.8875,0.351899607,RATIO,16
CLINICAL CHEMISTY,Albumin/Globulin,ALBGLOB,PLASMA,RAT,M,2.242857143,0.122249969,RATIO,14
CLINICAL CHEMISTY,Alkaline Phosphatase,ALP,PLASMA,RAT,F,71.88888889,13.67216532,U/L,18
CLINICAL CHEMISTY,Alkaline Phosphatase,ALP,PLASMA,RAT,M,129,27.10095088,U/L,14
CLINICAL CHEMISTY,Alanine Aminotransferase,ALT,PLASMA,RAT,F,39.22222222,7.833229036,U/L,18
CLINICAL CHEMISTY,Alanine Aminotransferase,ALT,PLASMA,RAT,M,45.22222222,6.131457514,U/L,18
CLINICAL CHEMISTY,Aspartate Aminotransferase,AST,PLASMA,RAT,F,68.88888889,6.220354528,U/L,18
CLINICAL CHEMISTY,Aspartate Aminotransferase,AST,PLASMA,RAT,M,69.11111111,8.976366938,U/L,18
CLINICAL CHEMISTY,Bilirubin,BILI,PLASMA,RAT,F,1.444444444,0.420395083,umol/L,18
CLINICAL CHEMISTY,Bilirubin,BILI,PLASMA,RAT,M,1.43,0.400131557,umol/L,20
CLINICAL CHEMISTY,Calcium,CA,PLASMA,RAT,F,2.844444444,0.066882005,mmol/L,18
CLINICAL CHEMISTY,Calcium,CA,PLASMA,RAT,M,2.88375,0.068690125,mmol/L,16
CLINICAL CHEMISTY,Cholesterol,CHOL,PLASMA,RAT,F,1.844444444,0.20065253,mmol/L,18
CLINICAL CHEMISTY,Cholesterol,CHOL,PLASMA,RAT,M,2.055555556,0.350163361,mmol/L,18
CLINICAL CHEMISTY,Creatine Kinase,CK,PLASMA,RAT,F,319.3333333,139.929394,U/L,18
CLINICAL CHEMISTY,Creatine Kinase,CK,PLASMA,RAT,M,302.6666667,149.1000454,U/L,18
CLINICAL CHEMISTY,Chloride,CL,PLASMA,RAT,F,100.7777778,1.352799083,mmol/L,18
CLINICAL CHEMISTY,Chloride,CL,PLASMA,RAT,M,100.5555556,1.199128224,mmol/L,18
CLINICAL CHEMISTY,Creatinine,CREAT,PLASMA,RAT,F,38.77777778,5.219370658,umol/L,18
CLINICAL CHEMISTY,Creatinine,CREAT,PLASMA,RAT,M,35.55555556,2.525685049,umol/L,18
CLINICAL CHEMISTY,Gamma Glutamyl Transferase,GGT,PLASMA,RAT,F,2,0,U/L,18
CLINICAL CHEMISTY,Gamma Glutamyl Transferase,GGT,PLASMA,RAT,M,2,0,U/L,14
CLINICAL CHEMISTY,Glutamate Dehydrogenase,GLDH,PLASMA,RAT,F,5.675,2.568916763,U/L,16
CLINICAL CHEMISTY,Glutamate Dehydrogenase,GLDH,PLASMA,RAT,M,6.271428571,1.319340495,U/L,14
CLINICAL CHEMISTY,Globulin,GLOBUL,PLASMA,RAT,F,17.375,1.995828984,g/L,16
CLINICAL CHEMISTY,Globulin,GLOBUL,PLASMA,RAT,M,20.85714286,1.406421693,g/L,14
CLINICAL CHEMISTY,Glucose,GLUC,PLASMA,RAT,F,4.866666667,0.634998842,mmol/L,18
CLINICAL CHEMISTY,Glucose,GLUC,PLASMA,RAT,M,5.041111111,0.714067791,mmol/L,18
CLINICAL CHEMISTY,Potassium,K,PLASMA,RAT,F,4.055555556,0.194701045,mmol/L,18
CLINICAL CHEMISTY,Potassium,K,PLASMA,RAT,M,4.34,0.350037592,mmol/L,20
CLINICAL CHEMISTY,Phosphate,PHOS,PLASMA,RAT,F,2.208888889,0.245066351,mmol/L,18
CLINICAL CHEMISTY,Phosphate,PHOS,PLASMA,RAT,M,2.724444444,0.320040847,mmol/L,18
CLINICAL CHEMISTY,Protein,PROT,PLASMA,RAT,F,67.55555556,2.228748586,g/L,18
CLINICAL CHEMISTY,Protein,PROT,PLASMA,RAT,M,67.44444444,2.955000194,g/L,18
CLINICAL CHEMISTY,Sorbitol Dehydrogenase,SDH,PLASMA,RAT,F,26.88888889,11.44238194,U/L,18
CLINICAL CHEMISTY,Sorbitol Dehydrogenase,SDH,PLASMA,RAT,M,15,9.633275663,U/L,16
CLINICAL CHEMISTY,Sodium,SODIUM,PLASMA,RAT,F,144.8888889,1.567646752,mmol/L,18
CLINICAL CHEMISTY,Sodium,SODIUM,PLASMA,RAT,M,144.9,0.967906042,mmol/L,20
CLINICAL CHEMISTY,Triglycerides,TRIG,PLASMA,RAT,F,0.947777778,0.362532847,mmol/L,18
CLINICAL CHEMISTY,Triglycerides,TRIG,PLASMA,RAT,M,1.213333333,0.516526863,mmol/L,18
CLINICAL CHEMISTY,Urea,UREA,PLASMA,RAT,F,6.922222222,0.659371854,mmol/L,18
CLINICAL CHEMISTY,Urea,UREA,PLASMA,RAT,M,7.155555556,1.570396062,mmol/L,18
CLINICAL_CHEMISTRY,Albumin,ALB,SERUM,RABBIT,M,4.29,0.061967734,g/dL,16
CLINICAL_CHEMISTRY,Albumin,ALB,SERUM,RAT,M,4.068333333,0.164402436,g/dL,30
CLINICAL_CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,RABBIT,M,4.515,0.191067178,RATIO,16
CLINICAL_CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,RAT,M,2.262333333,0.172840036,RATIO,30
CLINICAL_CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,RABBIT,M,150.175,25.27767131,U/L,16
